model,experiment,horizon,router,train_time_sec,inference_time_sec,MAE,RMSE,sMAPE,MSLE,P99_abs_error
PatchTST,PatchTST_mask_out,24,jacksonville,0.3203294277191162,0.4583649635314941,303403762.7034483,364674882.2784766,69.66420925412017,3.3310044105070027,916035536.3200004
PatchTST,PatchTST_raw,1,louisville,0.3500313758850097,0.4746479988098144,47892409.48561423,64189933.72877121,64.21213856334514,15.81092145073756,189786284.84000012
PatchTST,PatchTST_raw,6,louisville,0.3500313758850097,0.4746479988098144,70733141.71142241,91197570.90609851,85.85877140111728,33.097716132997164,278178880.3200001
PatchTST,PatchTST_raw,12,louisville,0.3500313758850097,0.4746479988098144,107700265.20301723,133926368.53787084,110.43345946240856,49.99208557707994,381659506.2400003
PatchTST,PatchTST_raw,24,louisville,0.3500313758850097,0.4746479988098144,59218174.75862069,99081586.502925,52.09830510703216,0.9412800182134782,366584870.4
PatchTST,PatchTST_mask_out,1,louisville,0.3289475440979004,0.4739820957183838,58468378.03448276,69628323.40253551,62.81890444095444,3.106199906284017,154870216.64000008
PatchTST,PatchTST_mask_out,6,louisville,0.3289475440979004,0.4739820957183838,61426773.13275862,92451534.79786593,59.71866237450535,3.583875474420641,210135244.8000002
PatchTST,PatchTST_mask_out,12,louisville,0.3289475440979004,0.4739820957183838,51710363.02758621,92050576.18053004,46.457956682044426,0.4515997046919139,360656967.3600002
PatchTST,PatchTST_mask_out,24,louisville,0.3289475440979004,0.4739820957183838,67158148.16551724,101896255.01963992,58.9734732113434,1.065989505238126,376716766.72
PatchTST,PatchTST_raw,1,phoenix,0.3310844898223877,0.4623849391937256,44572981.779310346,61185064.07011368,90.36908163079512,45.61779222703941,157118930.48000002
PatchTST,PatchTST_raw,6,phoenix,0.3310844898223877,0.4623849391937256,58360835.27586207,72112979.8332035,85.88159019998682,15.3943776945235,138344682.48
PatchTST,PatchTST_raw,12,phoenix,0.3310844898223877,0.4623849391937256,66050097.91724138,77965290.2579548,103.9548089993166,25.4224833300736,153419508.4
PatchTST,PatchTST_raw,24,phoenix,0.3310844898223877,0.4623849391937256,63847288.16551724,71389870.14716443,97.14395368355632,4.361297470014007,126325824.0
PatchTST,PatchTST_mask_out,1,phoenix,0.3295810222625732,0.4471786022186279,49529546.427586205,65176318.67080668,104.66824663944972,81.13621725776386,166371748.4
PatchTST,PatchTST_mask_out,6,phoenix,0.3295810222625732,0.4471786022186279,59602898.64827586,73260143.76916368,90.86530415372674,13.939789951777271,154269281.76000002
PatchTST,PatchTST_mask_out,12,phoenix,0.3295810222625732,0.4471786022186279,77909435.73793103,91887581.81608576,118.55132290083851,45.255407447256175,175592716.8
PatchTST,PatchTST_mask_out,24,phoenix,0.3295810222625732,0.4471786022186279,56721804.02758621,63489367.72401336,92.47616882244046,4.024148419931912,118598100.16
PatchTST,PatchTST_raw,1,reno,0.3292915821075439,0.4535880088806152,163411756.88706896,288950103.16009307,157.46829825907662,161.7847130944824,971633885.4400004
PatchTST,PatchTST_raw,6,reno,0.3292915821075439,0.4535880088806152,48065794.93922414,69912423.53286219,98.01965234852386,65.4878593159641,218071349.60000008
PatchTST,PatchTST_raw,12,reno,0.3292915821075439,0.4535880088806152,41370773.23103448,56798565.09675349,61.85320912654648,0.6706890174669161,157922916.64000002
PatchTST,PatchTST_raw,24,reno,0.3292915821075439,0.4535880088806152,39064540.96551724,50122889.32887211,59.22647507749892,0.717976384545816,144101374.72000003
PatchTST,PatchTST_mask_out,1,reno,0.330911636352539,0.4737179279327392,33196058.95,50103286.30160171,59.445944305581776,23.33087254525667,156423351.36
PatchTST,PatchTST_mask_out,6,reno,0.330911636352539,0.4737179279327392,44549441.25301724,66539839.07462834,84.55110427066961,37.695352547750026,205757498.64000008
PatchTST,PatchTST_mask_out,12,reno,0.330911636352539,0.4737179279327392,46385611.427586205,61772444.90869951,63.2963154112971,0.6951247155655419,164413840.32000002
PatchTST,PatchTST_mask_out,24,reno,0.330911636352539,0.4737179279327392,26072166.379310343,35726211.351863794,39.40892959287411,0.2714147855253038,116131932.8
